participant_id,random_id,condition,trial_index,trial_number,time_elapsed,stimulus,object_id,stimulus_type,response,correct_response,correct_response_key,correct,is_right,rt,participant_thoughts,participant_difficulties
seal,pt67jxgw74e,smaller,58,18,139990,stimuli/21-Congruent.jpg,21,congruent,m,right,m,TRUE,1,471,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,61,19,142373,stimuli/33-Congruent.jpg,33,congruent,m,right,m,TRUE,1,478,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,64,20,144812,stimuli/32-Congruent.jpg,32,congruent,m,right,m,TRUE,1,533,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,67,21,147214,stimuli/13-Congruent.jpg,13,congruent,m,right,m,TRUE,1,496,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,70,22,149569,stimuli/12-Congruent.jpg,12,congruent,m,right,m,TRUE,1,450,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,73,23,151981,stimuli/20-Inongruent.jpg,20,incongruent,z,left,z,TRUE,1,506,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,76,24,154537,stimuli/21-Inongruent.jpg,21,incongruent,m,left,z,FALSE,0,650,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,79,25,161214,stimuli/15-Inongruent.jpg,15,incongruent,z,left,z,TRUE,1,673,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,82,26,163804,stimuli/26-Inongruent.jpg,26,incongruent,z,left,z,TRUE,1,686,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,85,27,166246,stimuli/3-Congruent.jpg,3,congruent,m,right,m,TRUE,1,537,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,88,28,168716,stimuli/10-Congruent.jpg,10,congruent,m,right,m,TRUE,1,566,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,91,29,171513,stimuli/11-Congruent.jpg,11,congruent,m,right,m,TRUE,1,892,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,94,30,173888,stimuli/8-Inongruent.jpg,8,incongruent,z,left,z,TRUE,1,469,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,97,31,176397,stimuli/10-Inongruent.jpg,10,incongruent,z,left,z,TRUE,1,604,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,100,32,178787,stimuli/1-Congruent.jpg,1,congruent,m,right,m,TRUE,1,485,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,103,33,181185,stimuli/9-Congruent.jpg,9,congruent,m,right,m,TRUE,1,493,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,106,34,183711,stimuli/11-Congruent.jpg,11,congruent,m,right,m,TRUE,1,620,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,109,35,186133,stimuli/6-Congruent.jpg,6,congruent,m,right,m,TRUE,1,518,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,112,36,188612,stimuli/22-Congruent.jpg,22,congruent,m,right,m,TRUE,1,575,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,115,37,191083,stimuli/7-Congruent.jpg,7,congruent,m,right,m,TRUE,1,565,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,118,38,193532,stimuli/7-Inongruent.jpg,7,incongruent,z,left,z,TRUE,1,544,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,121,39,196013,stimuli/26-Inongruent.jpg,26,incongruent,z,left,z,TRUE,1,576,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,124,40,198479,stimuli/8-Inongruent.jpg,8,incongruent,z,left,z,TRUE,1,560,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,127,41,200967,stimuli/4-Inongruent.jpg,4,incongruent,z,left,z,TRUE,1,583,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,130,42,203371,stimuli/1-Congruent.jpg,1,congruent,m,right,m,TRUE,1,498,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,133,43,205852,stimuli/29-Inongruent.jpg,29,incongruent,z,left,z,TRUE,1,576,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,136,44,208289,stimuli/6-Inongruent.jpg,6,incongruent,z,left,z,TRUE,1,531,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,139,45,210808,stimuli/17-Congruent.jpg,17,congruent,m,right,m,TRUE,1,615,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,142,46,213217,stimuli/25-Inongruent.jpg,25,incongruent,z,left,z,TRUE,1,503,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,145,47,215633,stimuli/19-Inongruent.jpg,19,incongruent,z,left,z,TRUE,1,510,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,148,48,218118,stimuli/30-Inongruent.jpg,30,incongruent,z,left,z,TRUE,1,581,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,151,49,220524,stimuli/28-Congruent.jpg,28,congruent,m,right,m,TRUE,1,501,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,154,50,222893,stimuli/3-Congruent.jpg,3,congruent,m,right,m,TRUE,1,464,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,157,51,225396,stimuli/17-Congruent.jpg,17,congruent,m,right,m,TRUE,1,597,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,160,52,227778,stimuli/10-Congruent.jpg,10,congruent,m,right,m,TRUE,1,479,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,163,53,230305,stimuli/32-Congruent.jpg,32,congruent,m,right,m,TRUE,1,622,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,166,54,232704,stimuli/24-Inongruent.jpg,24,incongruent,z,left,z,TRUE,1,494,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,169,55,235056,stimuli/28-Inongruent.jpg,28,incongruent,z,left,z,TRUE,1,447,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,172,56,237569,stimuli/7-Inongruent.jpg,7,incongruent,z,left,z,TRUE,1,607,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,175,57,240079,stimuli/17-Inongruent.jpg,17,incongruent,z,left,z,TRUE,1,604,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,178,58,242560,stimuli/9-Inongruent.jpg,9,incongruent,z,left,z,TRUE,1,576,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,181,59,244937,stimuli/18-Inongruent.jpg,18,incongruent,z,left,z,TRUE,1,473,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,184,60,247392,stimuli/22-Inongruent.jpg,22,incongruent,z,left,z,TRUE,1,552,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,187,61,249801,stimuli/36-Inongruent.jpg,36,incongruent,z,left,z,TRUE,1,504,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,190,62,252147,stimuli/11-Inongruent.jpg,11,incongruent,z,left,z,TRUE,1,441,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,193,63,254838,stimuli/4-Congruent.jpg,4,congruent,m,right,m,TRUE,1,786,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,196,64,257228,stimuli/35-Congruent.jpg,35,congruent,m,right,m,TRUE,1,484,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,199,65,259866,stimuli/21-Inongruent.jpg,21,incongruent,z,left,z,TRUE,1,733,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,202,66,262277,stimuli/26-Congruent.jpg,26,congruent,m,right,m,TRUE,1,507,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,205,67,264728,stimuli/29-Congruent.jpg,29,congruent,m,right,m,TRUE,1,545,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,208,68,267134,stimuli/22-Congruent.jpg,22,congruent,m,right,m,TRUE,1,501,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,211,69,269545,stimuli/20-Inongruent.jpg,20,incongruent,z,left,z,TRUE,1,505,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,214,70,271958,stimuli/28-Congruent.jpg,28,congruent,m,right,m,TRUE,1,509,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,217,71,274362,stimuli/25-Congruent.jpg,25,congruent,m,right,m,TRUE,1,498,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,220,72,276965,stimuli/19-Congruent.jpg,19,congruent,m,right,m,TRUE,1,699,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,223,73,279393,stimuli/18-Congruent.jpg,18,congruent,m,right,m,TRUE,1,523,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,226,74,281877,stimuli/8-Congruent.jpg,8,congruent,m,right,m,TRUE,1,580,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,229,75,284201,stimuli/14-Inongruent.jpg,14,incongruent,z,left,z,TRUE,1,418,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,232,76,286587,stimuli/36-Congruent.jpg,36,congruent,m,right,m,TRUE,1,481,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,235,77,288982,stimuli/12-Inongruent.jpg,12,incongruent,z,left,z,TRUE,1,490,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,238,78,291389,stimuli/31-Congruent.jpg,31,congruent,m,right,m,TRUE,1,501,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,241,79,293730,stimuli/23-Inongruent.jpg,23,incongruent,z,left,z,TRUE,1,436,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,244,80,296271,stimuli/15-Inongruent.jpg,15,incongruent,z,left,z,TRUE,1,636,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,247,81,298723,stimuli/26-Congruent.jpg,26,congruent,m,right,m,TRUE,1,546,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,250,82,301280,stimuli/27-Congruent.jpg,27,congruent,m,right,m,TRUE,1,652,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,253,83,303652,stimuli/2-Inongruent.jpg,2,incongruent,z,left,z,TRUE,1,467,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,256,84,306038,stimuli/29-Inongruent.jpg,29,incongruent,z,left,z,TRUE,1,481,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,259,85,308414,stimuli/14-Inongruent.jpg,14,incongruent,z,left,z,TRUE,1,471,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,262,86,310815,stimuli/9-Congruent.jpg,9,congruent,m,right,m,TRUE,1,496,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,265,87,313232,stimuli/35-Inongruent.jpg,35,incongruent,z,left,z,TRUE,1,513,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,268,88,315685,stimuli/8-Congruent.jpg,8,congruent,m,right,m,TRUE,1,548,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,271,89,318114,stimuli/23-Congruent.jpg,23,congruent,m,right,m,TRUE,1,524,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,274,90,320458,stimuli/4-Inongruent.jpg,4,incongruent,z,left,z,TRUE,1,441,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,277,91,322841,stimuli/27-Inongruent.jpg,27,incongruent,z,left,z,TRUE,1,478,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,280,92,325213,stimuli/9-Inongruent.jpg,9,incongruent,z,left,z,TRUE,1,468,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,283,93,327626,stimuli/7-Congruent.jpg,7,congruent,m,right,m,TRUE,1,508,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,286,94,329966,stimuli/2-Congruent.jpg,2,congruent,m,right,m,TRUE,1,435,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,289,95,332493,stimuli/31-Inongruent.jpg,31,incongruent,z,left,z,TRUE,1,623,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,292,96,334872,stimuli/32-Inongruent.jpg,32,incongruent,z,left,z,TRUE,1,473,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,295,97,337199,stimuli/11-Inongruent.jpg,11,incongruent,z,left,z,TRUE,1,422,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,298,98,339611,stimuli/13-Inongruent.jpg,13,incongruent,z,left,z,TRUE,1,505,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,301,99,342082,stimuli/5-Congruent.jpg,5,congruent,m,right,m,TRUE,1,568,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,304,100,344449,stimuli/27-Inongruent.jpg,27,incongruent,z,left,z,TRUE,1,461,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,307,101,346866,stimuli/13-Inongruent.jpg,13,incongruent,z,left,z,TRUE,1,513,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,310,102,349429,stimuli/31-Inongruent.jpg,31,incongruent,z,left,z,TRUE,1,657,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,313,103,351875,stimuli/2-Congruent.jpg,2,congruent,m,right,m,TRUE,1,540,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,316,104,354331,stimuli/30-Congruent.jpg,30,congruent,m,right,m,TRUE,1,549,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,319,105,356746,stimuli/16-Inongruent.jpg,16,incongruent,z,left,z,TRUE,1,510,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,322,106,359095,stimuli/3-Inongruent.jpg,3,incongruent,z,left,z,TRUE,1,445,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,325,107,361599,stimuli/12-Congruent.jpg,12,congruent,m,right,m,TRUE,1,599,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,328,108,364011,stimuli/10-Inongruent.jpg,10,incongruent,z,left,z,TRUE,1,507,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,331,109,366501,stimuli/35-Congruent.jpg,35,congruent,m,right,m,TRUE,1,586,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,334,110,368902,stimuli/19-Inongruent.jpg,19,incongruent,z,left,z,TRUE,1,495,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,337,111,371299,stimuli/5-Congruent.jpg,5,congruent,m,right,m,TRUE,1,491,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,340,112,373801,stimuli/14-Congruent.jpg,14,congruent,m,right,m,TRUE,1,597,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,343,113,376277,stimuli/16-Congruent.jpg,16,congruent,m,right,m,TRUE,1,571,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,346,114,378660,stimuli/22-Inongruent.jpg,22,incongruent,z,left,z,TRUE,1,477,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,349,115,381241,stimuli/24-Inongruent.jpg,24,incongruent,z,left,z,TRUE,1,676,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,352,116,383587,stimuli/27-Congruent.jpg,27,congruent,m,right,m,TRUE,1,441,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,355,117,386077,stimuli/6-Inongruent.jpg,6,incongruent,z,left,z,TRUE,1,585,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,358,118,388791,stimuli/34-Inongruent.jpg,34,incongruent,z,left,z,TRUE,1,809,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,361,119,391316,stimuli/34-Congruent.jpg,34,congruent,m,right,m,TRUE,1,619,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,364,120,393921,stimuli/25-Congruent.jpg,25,congruent,m,right,m,TRUE,1,700,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,367,121,396355,stimuli/29-Congruent.jpg,29,congruent,m,right,m,TRUE,1,528,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,370,122,398709,stimuli/36-Congruent.jpg,36,congruent,m,right,m,TRUE,1,449,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,373,123,401061,stimuli/32-Inongruent.jpg,32,incongruent,z,left,z,TRUE,1,447,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,376,124,403433,stimuli/16-Congruent.jpg,16,congruent,m,right,m,TRUE,1,467,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,379,125,405829,stimuli/34-Congruent.jpg,34,congruent,m,right,m,TRUE,1,491,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,382,126,408221,stimuli/15-Congruent.jpg,15,congruent,m,right,m,TRUE,1,487,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,385,127,410599,stimuli/18-Congruent.jpg,18,congruent,m,right,m,TRUE,1,473,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,388,128,412982,stimuli/14-Congruent.jpg,14,congruent,m,right,m,TRUE,1,479,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,391,129,415347,stimuli/23-Inongruent.jpg,23,incongruent,z,left,z,TRUE,1,460,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,394,130,417756,stimuli/19-Congruent.jpg,19,congruent,m,right,m,TRUE,1,504,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,397,131,420166,stimuli/20-Congruent.jpg,20,congruent,m,right,m,TRUE,1,505,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,400,132,422560,stimuli/16-Inongruent.jpg,16,incongruent,z,left,z,TRUE,1,489,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,403,133,424898,stimuli/1-Inongruent.jpg,1,incongruent,z,left,z,TRUE,1,435,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,406,134,427241,stimuli/35-Inongruent.jpg,35,incongruent,z,left,z,TRUE,1,439,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,409,135,429705,stimuli/23-Congruent.jpg,23,congruent,m,right,m,TRUE,1,560,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,412,136,432140,stimuli/6-Congruent.jpg,6,congruent,m,right,m,TRUE,1,530,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,415,137,434483,stimuli/1-Inongruent.jpg,1,incongruent,z,left,z,TRUE,1,437,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,418,138,436848,stimuli/20-Congruent.jpg,20,congruent,m,right,m,TRUE,1,461,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,421,139,439187,stimuli/33-Inongruent.jpg,33,incongruent,z,left,z,TRUE,1,434,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,424,140,441506,stimuli/5-Inongruent.jpg,5,incongruent,z,left,z,TRUE,1,414,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,427,141,443909,stimuli/33-Congruent.jpg,33,congruent,m,right,m,TRUE,1,498,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,430,142,446442,stimuli/30-Congruent.jpg,30,congruent,m,right,m,TRUE,1,629,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,433,143,448751,stimuli/33-Inongruent.jpg,33,incongruent,z,left,z,TRUE,1,404,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
seal,pt67jxgw74e,smaller,436,144,451202,stimuli/17-Inongruent.jpg,17,incongruent,z,left,z,TRUE,1,547,to see if i was going to choose the smaller based on actual object size vs the size that was shown,no
trex,pu7p7uv6k6t,bigger,7,1,53207,stimuli/7-Inongruent.jpg,7,incongruent,m,right,m,TRUE,1,1149,stroop effect,no
trex,pu7p7uv6k6t,bigger,10,2,55711,stimuli/16-Inongruent.jpg,16,incongruent,m,right,m,TRUE,1,595,stroop effect,no
trex,pu7p7uv6k6t,bigger,13,3,58690,stimuli/31-Congruent.jpg,31,congruent,z,left,z,TRUE,1,1070,stroop effect,no
trex,pu7p7uv6k6t,bigger,16,4,61906,stimuli/4-Inongruent.jpg,4,incongruent,z,right,m,FALSE,0,1310,stroop effect,no
trex,pu7p7uv6k6t,bigger,19,5,68836,stimuli/6-Congruent.jpg,6,congruent,z,left,z,TRUE,1,923,stroop effect,no
trex,pu7p7uv6k6t,bigger,22,6,71351,stimuli/11-Congruent.jpg,11,congruent,z,left,z,TRUE,1,609,stroop effect,no
trex,pu7p7uv6k6t,bigger,25,7,73779,stimuli/1-Inongruent.jpg,1,incongruent,m,right,m,TRUE,1,522,stroop effect,no
trex,pu7p7uv6k6t,bigger,28,8,76140,stimuli/26-Inongruent.jpg,26,incongruent,m,right,m,TRUE,1,454,stroop effect,no
trex,pu7p7uv6k6t,bigger,31,9,78534,stimuli/23-Inongruent.jpg,23,incongruent,m,right,m,TRUE,1,485,stroop effect,no
trex,pu7p7uv6k6t,bigger,34,10,80965,stimuli/21-Congruent.jpg,21,congruent,z,left,z,TRUE,1,524,stroop effect,no
trex,pu7p7uv6k6t,bigger,37,11,91527,stimuli/4-Inongruent.jpg,4,incongruent,m,right,m,TRUE,1,8655,stroop effect,no
trex,pu7p7uv6k6t,bigger,40,12,94880,stimuli/33-Inongruent.jpg,33,incongruent,m,right,m,TRUE,1,1446,stroop effect,no
trex,pu7p7uv6k6t,bigger,43,13,97421,stimuli/34-Inongruent.jpg,34,incongruent,m,right,m,TRUE,1,634,stroop effect,no
trex,pu7p7uv6k6t,bigger,46,14,100282,stimuli/35-Inongruent.jpg,35,incongruent,m,right,m,TRUE,1,954,stroop effect,no
trex,pu7p7uv6k6t,bigger,49,15,148260,stimuli/6-Inongruent.jpg,6,incongruent,m,right,m,TRUE,1,46071,stroop effect,no
trex,pu7p7uv6k6t,bigger,52,16,150976,stimuli/6-Congruent.jpg,6,congruent,z,left,z,TRUE,1,808,stroop effect,no
trex,pu7p7uv6k6t,bigger,55,17,153392,stimuli/15-Inongruent.jpg,15,incongruent,m,right,m,TRUE,1,508,stroop effect,no
trex,pu7p7uv6k6t,bigger,58,18,156060,stimuli/7-Congruent.jpg,7,congruent,z,left,z,TRUE,1,760,stroop effect,no
trex,pu7p7uv6k6t,bigger,61,19,158573,stimuli/31-Congruent.jpg,31,congruent,z,left,z,TRUE,1,606,stroop effect,no
trex,pu7p7uv6k6t,bigger,64,20,161318,stimuli/10-Inongruent.jpg,10,incongruent,m,right,m,TRUE,1,837,stroop effect,no
trex,pu7p7uv6k6t,bigger,67,21,163841,stimuli/14-Congruent.jpg,14,congruent,z,left,z,TRUE,1,617,stroop effect,no
trex,pu7p7uv6k6t,bigger,70,22,166097,stimuli/10-Inongruent.jpg,10,incongruent,m,right,m,TRUE,1,348,stroop effect,no
trex,pu7p7uv6k6t,bigger,73,23,168419,stimuli/5-Inongruent.jpg,5,incongruent,m,right,m,TRUE,1,415,stroop effect,no
trex,pu7p7uv6k6t,bigger,76,24,170849,stimuli/10-Congruent.jpg,10,congruent,z,left,z,TRUE,1,523,stroop effect,no
trex,pu7p7uv6k6t,bigger,79,25,190630,stimuli/1-Congruent.jpg,1,congruent,z,left,z,TRUE,1,17873,stroop effect,no
trex,pu7p7uv6k6t,bigger,82,26,192976,stimuli/7-Inongruent.jpg,7,incongruent,m,right,m,TRUE,1,439,stroop effect,no
trex,pu7p7uv6k6t,bigger,85,27,195502,stimuli/1-Congruent.jpg,1,congruent,z,left,z,TRUE,1,618,stroop effect,no
trex,pu7p7uv6k6t,bigger,88,28,201926,stimuli/17-Congruent.jpg,17,congruent,z,left,z,TRUE,1,4518,stroop effect,no
trex,pu7p7uv6k6t,bigger,91,29,204682,stimuli/11-Inongruent.jpg,11,incongruent,m,right,m,TRUE,1,849,stroop effect,no
trex,pu7p7uv6k6t,bigger,94,30,207194,stimuli/5-Inongruent.jpg,5,incongruent,m,right,m,TRUE,1,605,stroop effect,no
